sitting_id,started_at,block_idx,provider_actual,assignment_bit,subject_gets_first_half,hits,demon_hits,n,bits
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,0,lfdr,1,true,79,72,150,1110111000111011110000000110111111010110101011001111101001101011000001011111100011000010100000011000010111010001101010100101110100111001010111010110101010010011011101001010110110010100010001011010110111010000101011111001101000111101101000101110000011011010001010100000010011111001111001000101010100010
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,1,lfdr,1,true,82,66,150,1110011101110011101101101111101110111000011111001001010111001010111101001100011000001101011000110111010110011110100100111001010100001100100001111011000000111110001110001001110000100001110101101110011011000001010010001010110100100000000000000100001111111110110111000101011011101001000000110001100101100
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,2,lfdr,1,true,71,78,150,1011111010011001001110101010000101000100011000001101001010100011000101100111001110101100100110011011110011100111000010001100101110011000010101100100110101011110110000000011001101011011111001000010111001000000101101001111101111100110001000011011000001100010111010111011010001010111110101100111011010101
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,3,lfdr,1,true,78,63,150,1010100011101100111000101011110101011101111100100000001110111001011100001010100110100101101010001110100011110000001011110011011001110001110110001111001110110111001110010111000100011000000000110001000010110001010000010100100101101001111110111001110010110011000011010100101000000000011010100000010011010
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,4,lfdr,0,false,69,92,150,0100111100001011100111010110100111011111111101001011011100101100011011111011100111010111011111111110011100000101111100100001010110101001000101011111111000011100010000100011001111101101110100000010010000000110011111111100010100101101000011000000011110000111010001101110110110110011011110010111000000100
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,5,outshift,0,false,86,77,150,0111101010100110001110011110000010001101110101110110000010110000001010001001110001110000111111110011100010011101101111101000101111011000000111100101001100111111010110101110011101110111010001100111110100110100010011011110001001001010011110100111101111011110100010000001010101110001111101101100011011110
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,6,lfdr,0,false,71,74,150,0011100100001001110100010000110011111111101001101011011101000110000011000100101110101010000101111001010000010001010001111110011001110110010111100100110000011000000010101100100100111101001010010111110001001111011000000000010000101000110111001111011100001101110001111011101001111110000010111100100100110
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,7,outshift,0,false,68,73,150,0010111011001010001001011000111100011011001100110100100001111101101111100101011001010110010100111000000010110101010100000000101001111110001000111101010001101111110111111110101010110100101011011001001110001010000001000000011100001101000001000010111010101001100001011001101110000000000101100010000111101
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,8,lfdr,1,true,81,80,150,1100100000011110110111100110001011011111000001011011010110011011101111100110011010111011011111101001010001011010000001100101001001010000110111110111100110011101100110000001011111010101101101001010111110100101100111001001111000011111110100000001101001110011010110101010111110110000010011001010110010110
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,9,outshift,0,false,71,78,150,0100001001010011100011000100101011100001000111000011110000000111001111010111000000101101100111110100111001111101110111011101111010111101000000011111010010111100011011010010100001001010111000101100110011100100011011100001011101001110011110101101011110000000010110001010010000100001010011010010101011110
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,10,outshift,0,false,70,69,150,0010001110011010101010000111100110010001110101011000100001000001111111011110010000100010000100111100110000011011011001011110000100001111110000001011010010110110101011101010111000010100100001001000111110000001100010011011011001001000111100000011000010111001011111010101100110010111100110011010000100001
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,11,outshift,0,false,72,71,150,0001110100100000000001000001101100001000010111100101100110110111000111101010111001010000111111010011110101100001001010101000100111001100010100111111010000111000110010001010111000111111000100010001110011111001110101001001011011010000001100100100100110111101101011100100101110000100111001011101100000010
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,12,outshift,1,true,92,73,150,1110111111110010111111111100111000011001010001010111100110110000111110111100001010011111110100101101110111101110101100011001011110011011100001111101001110001000100100101111000110101000011101011010010000011011000010000001101111001011111010101010000011100000101010010001100001111110111110110111001011011
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,13,outshift,1,true,75,80,150,1100011011011100111111001100100111001101100001000001111010010000001010001101011000000100110011110010110111111000001110000111110001110101011110110010001011000110110110110100110011100100101111100011111101100010000010100010110001100011011000101110011111111010101100111000011011010111011001110111001000100
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,14,outshift,1,true,67,79,150,1001000011000001110101001000110101011100001000110101011001111100000000110100010011000110110000010000011111100110000011100100100001011011110110111010101010010101101110110010010000110001010101000111101100101000101000111111111001011100011010111100001110110100001110100100101011110001101001111011001100111
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,15,lfdr,0,false,64,78,150,0100111010101011011111010100101010000101011010011011000000111001010100111011111100010000001101110101001000110110011111101001000011001011000011111011110010101011011010000001000110100110111011011101101101000110000010000000110001100100100010000010100110011100010100100100000100110010110101001010101110011
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,16,lfdr,1,true,67,79,150,1010111011011100010000000011000110101001100110100101011001010011000010101001011001001101100001100000111100101010011001011101000100101101110010110100000010101010001011101110100011100011010011010010101011101110100111000011111110010111101000001110010101110101111001110001110110001110001100001010010010110
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,17,lfdr,1,true,74,72,150,1110001111101110000011110101110001000100010111000001001110011000101000111010011100100001000100110101000101110110001011010111101101110110011100011000011001010110001000011010110000111110010101010110110111111100110001010010110111100111110000110001100000101000001111000110001000001000100001011001011011111
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,18,lfdr,0,false,71,76,150,0011111000010000000000011011101110101110101011111001100010010001000010101100000101111011110100110010111010111000110000111010111010001011000110111010111011010001101100101100001011010110100110110101001011110100000010000100100111000110111011011001011110111010000000001010100110110011101010100000001100111
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,19,outshift,1,true,59,78,150,1000100001101001010101100011011110010001001101000000001111101110001110110110000000010001001000110010010000000110100110100000010010101011011001010000010010000111101101010101011010110111001111011101000111010101000001100011010111110010000011000011011110101100111001111101110001100110110001110000001000011
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,20,outshift,0,false,76,80,150,0110111010000000110000001110010111101000110100010001111110001100111111011101101000101001010001000111001011011101010001101011110111110111010110111100001100101000010000000100101100110011010101001111010000100101111110110000111001000010100110111000111101001110011011101110100010011001100101111100101111101
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,21,lfdr,1,true,83,79,150,1110111001101110110011111011111010101110111001000010111010001001001110001110100111011011100000110111100010000100110100001010101011011011100101011110101001100000101100110100101100011011111111111110111110100110010101001101001101110101110000000100001010100010011011100011101110000100101110010101110011011
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,22,lfdr,0,false,75,71,150,0111010001110111100101010100110101001010100011000011100101100000011101111000010000110001111010100100010111000110110011010000110100010010111100000111001001100111111100110010011011110100111100100010101110100000110000001101010111101111100010101000011100100100111111010000010100011010101111110100000001001
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,23,outshift,0,false,72,90,150,0001010111111110011001011011101001010011011011111011101010110110111111001000111111110101100100111111110111011100000100100111000110011011000111010011001101000000011101101010100110110101001110010100000001010010010010110101000010000011111101001111110100100101111001100111001100010110000011100111011110010
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,24,outshift,1,true,77,79,150,1110010010011110011111110110001101111001100100100010011011000110110110001110100111111010111010100100011000000011100000000011110011111110101001100001001000001000101001101100111000010111011100100110110101000101011000011000101011011011101101101111111010100111000001010111010111000011011111111001010010101
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,25,outshift,0,false,70,85,150,0111110111001000111101011000100000001111101011001010111010010100100101000101111100100110111110010111001100110101011101010111110110001111000111010110111011011010011010111100000000010010010110001101110001001100001111001000110111010100101110111110001011000000100011101010010111100100100011001000110110010
pv_1787218544862_4dfd41,2026-08-20T09:35:44.862Z,26,outshift,1,true,66,66,150,1101000011011001001110111101001111100101010011010111100110110001100100000010010001000100101000100011110000011000101010001010100110100100000100111010100110010111100100011010101010010111000100110011101000000100000100010110000110011001011001101101010111000110010011101001000000010101000010011000110110110
